timestamp,1,2,3,4,5,6,7,8,9
2020-01-15 13:00:00,205,92,63,55,26,27,20,34,155
2020-01-15 14:00:00,173,97,69,44,31,22,41,26,182
2020-01-15 15:00:00,145,83,73,58,40,25,31,19,167
2020-01-15 16:00:00,84,60,53,39,32,31,19,15,102
2020-01-15 17:00:00,117,77,40,53,33,29,21,30,160
2020-01-15 18:00:00,112,59,66,50,24,29,19,23,145
2020-01-15 19:00:00,119,64,53,41,32,29,29,22,140
2020-01-15 20:00:00,105,44,44,42,28,19,27,11,142
2020-01-15 21:00:00,106,36,49,33,19,30,23,20,115
2020-01-15 22:00:00,72,46,32,26,15,25,20,17,85
2020-01-15 23:00:00,61,32,23,14,15,19,9,8,69
2020-01-16 00:00:00,53,26,13,21,11,12,6,6,55
2020-01-16 01:00:00,32,21,11,9,6,7,5,7,58
2020-01-16 02:00:00,16,23,11,5,9,6,9,11,30
2020-01-16 03:00:00,23,13,13,12,2,4,5,3,24
2020-01-16 04:00:00,19,9,7,7,6,6,3,3,32
2020-01-16 05:00:00,22,18,5,5,6,8,4,5,31
2020-01-16 06:00:00,35,43,19,13,10,5,7,5,48
2020-01-16 07:00:00,40,30,27,17,21,16,11,10,66
2020-01-16 08:00:00,89,50,24,41,20,14,13,18,92
2020-01-16 09:00:00,156,69,47,27,24,20,23,20,139
2020-01-16 10:00:00,192,107,50,46,36,27,23,29,163
2020-01-16 11:00:00,198,93,66,56,31,23,31,37,203
2020-01-16 12:00:00,188,86,90,70,39,35,32,22,173
2020-01-16 13:00:00,177,87,65,78,49,35,31,31,192
2020-01-16 14:00:00,188,92,62,38,40,28,35,35,174
2020-01-16 15:00:00,166,83,63,53,30,44,29,22,175
2020-01-16 16:00:00,182,101,72,43,30,32,22,42,201
2020-01-16 17:00:00,134,55,44,48,35,33,36,14,164
2020-01-16 18:00:00,106,71,45,49,28,27,21,12,137
2020-01-16 19:00:00,110,54,46,24,30,27,23,18,133
2020-01-16 20:00:00,77,63,33,27,19,25,17,23,123
2020-01-16 21:00:00,64,45,37,19,22,16,15,11,120
2020-01-16 22:00:00,68,38,24,19,12,13,11,8,85
2020-01-16 23:00:00,47,26,20,14,17,6,14,5,71
2020-01-17 00:00:00,32,22,17,10,8,4,6,6,49
2020-01-17 01:00:00,24,16,13,7,3,6,8,4,43
2020-01-17 02:00:00,26,11,14,7,1,4,4,6,27
2020-01-17 03:00:00,28,10,10,4,3,1,3,1,33
2020-01-17 04:00:00,23,11,6,7,,9,1,1,28
2020-01-17 05:00:00,13,9,18,6,6,3,6,2,34
2020-01-17 06:00:00,49,20,20,10,18,15,6,11,34
2020-01-17 07:00:00,46,31,20,14,13,9,7,9,71
2020-01-17 08:00:00,76,45,49,21,24,20,12,11,78
2020-01-17 09:00:00,105,85,47,36,28,28,22,22,110
2020-01-17 10:00:00,141,97,64,40,48,32,24,23,133
2020-01-17 11:00:00,152,106,62,50,27,25,18,20,140
2020-01-17 12:00:00,158,93,70,32,44,32,41,23,175
2020-01-17 13:00:00,129,69,72,45,32,22,17,18,171
2020-01-17 14:00:00,123,81,54,32,55,24,17,24,167
2020-01-17 15:00:00,137,82,70,56,43,27,28,21,147
2020-01-17 16:00:00,157,81,58,45,34,31,26,15,162
2020-01-17 17:00:00,102,93,53,53,48,38,42,30,248
2020-01-17 18:00:00,153,78,63,49,37,47,31,34,255
2020-01-17 19:00:00,91,58,50,32,47,15,13,14,113
2020-01-17 20:00:00,68,43,40,23,19,18,13,17,96
2020-01-17 21:00:00,65,48,24,14,20,14,17,12,94
2020-01-17 22:00:00,76,36,11,19,16,18,10,9,71
2020-01-17 23:00:00,42,29,20,19,11,11,6,13,52
2020-01-18 00:00:00,18,32,14,15,12,6,10,5,44
2020-01-18 01:00:00,19,21,8,5,6,8,4,7,51
2020-01-18 02:00:00,23,14,10,13,9,4,3,4,37
2020-01-18 03:00:00,18,5,10,2,7,1,2,4,30
2020-01-18 04:00:00,16,6,9,9,4,12,1,4,31
2020-01-18 05:00:00,12,15,8,13,7,3,6,5,26
2020-01-18 06:00:00,19,16,15,13,7,10,5,11,34
2020-01-18 07:00:00,39,28,30,8,13,6,6,6,50
2020-01-18 08:00:00,41,35,28,18,26,21,9,10,86
2020-01-18 09:00:00,64,48,38,23,22,23,13,15,104
2020-01-18 10:00:00,130,87,41,46,33,18,26,20,132
2020-01-18 11:00:00,106,49,40,49,34,25,19,18,154
2020-01-18 12:00:00,100,75,51,36,37,29,18,24,151
2020-01-18 13:00:00,123,81,54,56,22,35,33,29,163
2020-01-18 14:00:00,79,61,50,29,37,29,25,22,161
2020-01-18 15:00:00,96,52,32,26,32,21,23,18,146
2020-01-18 16:00:00,109,82,30,29,18,25,13,24,107
2020-01-18 17:00:00,80,65,37,34,24,18,20,19,149
2020-01-18 18:00:00,89,50,47,32,24,25,27,23,115
2020-01-18 19:00:00,87,37,34,29,21,25,11,11,89
2020-01-18 20:00:00,81,27,28,19,16,18,14,11,77
2020-01-18 21:00:00,46,23,30,22,13,9,16,11,91
2020-01-18 22:00:00,46,29,16,23,12,16,18,9,76
2020-01-18 23:00:00,51,26,15,20,15,18,12,12,60
2020-01-19 00:00:00,34,17,17,18,10,12,2,5,40
2020-01-19 01:00:00,20,20,5,7,5,3,6,9,33
2020-01-19 02:00:00,20,13,5,6,12,4,2,6,26
2020-01-19 03:00:00,27,4,6,9,7,4,6,3,28
2020-01-19 04:00:00,8,11,7,4,2,1,3,5,24
2020-01-19 05:00:00,16,9,11,4,7,4,1,3,22
2020-01-19 06:00:00,14,27,20,26,13,6,9,3,29
2020-01-19 07:00:00,19,15,12,7,6,3,9,7,38
2020-01-19 08:00:00,28,29,23,18,12,9,6,14,75
2020-01-19 09:00:00,65,42,26,24,19,17,12,8,98
2020-01-19 10:00:00,90,62,39,56,21,27,21,8,92
2020-01-19 11:00:00,94,54,51,31,26,21,20,20,99
2020-01-19 12:00:00,125,53,49,31,30,27,38,16,139
2020-01-19 13:00:00,118,79,57,29,29,32,21,18,157
2020-01-19 14:00:00,103,82,47,28,35,21,21,14,152
2020-01-19 15:00:00,110,51,46,22,32,34,30,16,142
2020-01-19 16:00:00,109,39,31,34,36,37,19,13,145
2020-01-19 17:00:00,89,58,43,29,27,26,15,14,123
2020-01-19 18:00:00,95,61,41,41,25,18,11,20,100
2020-01-19 19:00:00,78,54,40,50,46,21,19,13,125
2020-01-19 20:00:00,82,42,40,19,15,26,17,18,102
2020-01-19 21:00:00,57,36,19,33,21,10,8,7,81
2020-01-19 22:00:00,68,29,15,20,15,15,6,13,68
2020-01-19 23:00:00,40,18,26,12,17,14,12,5,78
2020-01-20 00:00:00,38,18,18,11,8,10,13,3,63
2020-01-20 01:00:00,21,13,5,8,2,4,6,6,36
2020-01-20 02:00:00,16,17,8,7,5,7,2,2,25
2020-01-20 03:00:00,22,8,5,2,7,2,6,2,37
2020-01-20 04:00:00,16,4,8,9,4,4,3,1,25
2020-01-20 05:00:00,29,15,5,10,10,7,4,10,34
2020-01-20 06:00:00,35,23,25,22,11,6,7,8,52
2020-01-20 07:00:00,34,46,19,13,15,12,6,6,73
2020-01-20 08:00:00,76,67,36,29,15,11,18,14,102
2020-01-20 09:00:00,126,52,40,29,42,25,29,12,123
2020-01-20 10:00:00,177,103,63,67,44,29,31,31,158
2020-01-20 11:00:00,172,104,54,60,34,23,30,29,164
2020-01-20 12:00:00,152,88,53,48,40,28,28,29,203
2020-01-20 13:00:00,172,95,79,54,56,43,40,20,193
2020-01-20 14:00:00,151,104,69,65,33,34,35,18,208
2020-01-20 15:00:00,159,96,61,62,36,23,37,27,168
2020-01-20 16:00:00,150,85,79,47,43,31,22,29,164
2020-01-20 17:00:00,132,86,65,40,50,43,24,26,172
2020-01-20 18:00:00,146,106,69,46,30,30,21,20,159
2020-01-20 19:00:00,116,66,51,53,26,21,18,26,144
2020-01-20 20:00:00,115,76,54,27,29,20,23,21,159
2020-01-20 21:00:00,119,73,44,32,29,25,19,16,129
2020-01-20 22:00:00,79,53,45,23,19,18,17,20,108
2020-01-20 23:00:00,63,43,24,23,14,12,9,9,90
2020-01-21 00:00:00,40,20,19,11,6,7,10,5,74
2020-01-21 01:00:00,43,6,18,14,10,5,1,11,55
2020-01-21 02:00:00,21,22,14,11,13,5,10,5,41
2020-01-21 03:00:00,15,13,9,9,5,8,7,7,41
2020-01-21 04:00:00,25,12,14,6,6,8,2,2,49
2020-01-21 05:00:00,31,18,8,10,11,8,6,6,31
2020-01-21 06:00:00,39,32,21,15,15,12,16,8,46
2020-01-21 07:00:00,83,31,39,17,19,9,13,5,85
2020-01-21 08:00:00,107,65,30,32,31,24,15,9,100
2020-01-21 09:00:00,134,70,46,32,27,23,17,20,137
2020-01-21 10:00:00,131,104,49,45,33,33,20,20,115
2020-01-21 11:00:00,229,135,96,52,51,54,37,43,214
2020-01-21 12:00:00,178,123,82,61,58,51,31,33,229
2020-01-21 13:00:00,178,105,65,48,56,38,41,30,189
2020-01-21 14:00:00,184,102,83,55,51,37,38,19,187
2020-01-21 15:00:00,130,92,56,40,34,22,33,23,144
2020-01-21 16:00:00,118,78,69,59,32,35,22,27,156
2020-01-21 17:00:00,205,106,81,44,53,49,50,40,215
2020-01-21 18:00:00,151,94,60,57,43,37,38,23,183
2020-01-21 19:00:00,146,60,65,38,34,26,26,25,173
2020-01-21 20:00:00,104,66,43,25,27,27,16,27,149
2020-01-21 21:00:00,96,51,36,35,18,21,19,14,139
2020-01-21 22:00:00,81,46,24,35,12,14,16,16,100
2020-01-21 23:00:00,73,37,27,19,9,14,13,13,78
2020-01-22 00:00:00,44,29,24,16,13,9,11,7,56
2020-01-22 01:00:00,26,16,6,8,6,8,12,10,45
2020-01-22 02:00:00,24,19,12,12,8,7,14,8,31
2020-01-22 03:00:00,12,8,4,6,6,3,3,4,30
2020-01-22 04:00:00,26,13,6,8,3,4,12,1,30
2020-01-22 05:00:00,36,20,14,6,7,6,5,4,44
2020-01-22 06:00:00,58,21,22,12,16,8,10,6,48
2020-01-22 07:00:00,53,28,30,18,15,12,8,11,81
2020-01-22 08:00:00,44,42,30,33,22,11,13,8,78
2020-01-22 09:00:00,128,90,50,37,27,31,26,28,162
2020-01-22 10:00:00,257,140,98,77,51,44,36,29,164
2020-01-22 11:00:00,172,137,64,79,47,33,23,32,235
2020-01-22 12:00:00,178,88,65,44,48,29,37,35,218
2020-01-22 13:00:00,197,102,65,48,37,28,27,22,186
2020-01-22 14:00:00,158,116,69,47,26,32,34,28,187
2020-01-22 15:00:00,162,90,90,61,47,24,41,29,175
2020-01-22 16:00:00,163,103,73,38,45,34,43,32,189
2020-01-22 17:00:00,153,72,56,48,43,35,25,16,171
2020-01-22 18:00:00,149,76,67,29,40,29,23,21,161
2020-01-22 19:00:00,105,68,70,27,31,24,22,24,147
2020-01-22 20:00:00,103,68,54,38,24,24,15,28,128
2020-01-22 21:00:00,86,50,39,29,27,23,17,10,108
2020-01-22 22:00:00,63,32,22,22,15,14,12,17,87
2020-01-22 23:00:00,51,43,15,10,16,10,9,7,73
2020-01-23 00:00:00,41,31,15,12,7,19,9,10,70
2020-01-23 01:00:00,24,15,9,11,5,13,5,9,47
2020-01-23 02:00:00,32,11,9,11,6,4,7,5,37
2020-01-23 03:00:00,21,11,6,3,4,3,3,4,32
2020-01-23 04:00:00,12,6,8,8,6,4,4,3,40
2020-01-23 05:00:00,37,11,14,9,4,9,2,8,41
2020-01-23 06:00:00,44,40,24,26,18,6,5,4,48
2020-01-23 07:00:00,57,34,15,14,14,14,11,9,67
2020-01-23 08:00:00,90,53,32,19,29,19,14,12,94
2020-01-23 09:00:00,146,68,57,25,33,16,19,14,139
2020-01-23 10:00:00,183,102,54,34,43,30,28,19,200
2020-01-23 11:00:00,183,84,78,36,36,36,20,28,202
2020-01-23 12:00:00,162,105,79,36,42,30,29,26,209
2020-01-23 13:00:00,146,112,59,78,26,31,28,31,188
2020-01-23 14:00:00,146,98,47,57,42,39,33,27,210
2020-01-23 15:00:00,146,100,75,45,35,36,28,37,185
2020-01-23 16:00:00,188,143,69,77,55,45,40,21,181
2020-01-23 17:00:00,129,92,39,54,39,38,26,29,203
2020-01-23 18:00:00,137,59,51,59,29,31,19,24,160
2020-01-23 19:00:00,97,69,46,42,27,26,20,21,152
2020-01-23 20:00:00,90,55,35,26,28,12,16,16,126
2020-01-23 21:00:00,78,47,37,26,30,15,12,25,109
2020-01-23 22:00:00,67,53,31,21,28,14,14,11,104
2020-01-23 23:00:00,66,24,18,14,10,10,10,15,78
2020-01-24 00:00:00,15,3,2,5,9,1,2,5,12
2020-01-24 01:00:00,69,41,19,10,12,13,11,10,93
2020-01-24 02:00:00,20,13,9,13,5,4,6,3,35
2020-01-24 03:00:00,12,8,1,5,3,3,4,3,32
2020-01-24 04:00:00,30,12,12,8,3,3,7,3,25
2020-01-24 05:00:00,20,17,8,14,6,4,1,2,43
2020-01-24 06:00:00,32,20,31,12,11,5,7,4,57
2020-01-24 07:00:00,49,36,17,10,12,10,17,6,103
2020-01-24 08:00:00,75,48,30,26,18,13,12,12,98
2020-01-24 09:00:00,118,72,41,38,31,22,18,19,142
2020-01-24 10:00:00,183,82,73,45,39,20,34,23,145
2020-01-24 11:00:00,169,103,51,44,45,33,19,19,196
2020-01-24 12:00:00,155,80,49,43,29,26,22,26,176
2020-01-24 13:00:00,122,88,58,37,36,25,27,35,169
2020-01-24 14:00:00,120,118,76,66,47,37,38,30,186
2020-01-24 15:00:00,163,83,94,59,39,34,29,29,192
2020-01-24 16:00:00,131,75,68,60,36,42,25,21,142
2020-01-24 17:00:00,98,67,47,45,32,27,19,18,127
2020-01-24 18:00:00,72,61,52,40,30,35,28,27,124
2020-01-24 19:00:00,89,52,43,23,24,25,27,21,113
2020-01-24 20:00:00,86,46,35,29,19,19,19,18,112
2020-01-24 21:00:00,70,43,41,28,14,17,17,10,83
2020-01-24 22:00:00,66,32,27,14,10,16,8,16,67
2020-01-24 23:00:00,55,37,15,3,15,11,12,8,78
2020-01-25 00:00:00,39,21,11,16,7,9,7,8,53
2020-01-25 01:00:00,24,21,9,8,7,5,8,7,38
2020-01-25 02:00:00,30,16,22,10,8,6,6,5,25
2020-01-25 03:00:00,31,19,13,5,5,5,,4,33
2020-01-25 04:00:00,22,4,5,5,4,5,4,2,29
2020-01-25 05:00:00,23,10,5,5,2,2,4,2,26
2020-01-25 06:00:00,23,16,14,17,11,5,1,2,33
2020-01-25 07:00:00,29,34,18,15,3,11,10,5,51
2020-01-25 08:00:00,57,54,29,18,13,15,15,9,71
2020-01-25 09:00:00,75,39,35,21,14,22,18,7,106
2020-01-25 10:00:00,107,80,58,35,20,20,20,19,132
2020-01-25 11:00:00,115,51,48,44,26,25,29,20,156
2020-01-25 12:00:00,111,66,36,33,25,17,22,22,159
2020-01-25 13:00:00,126,83,53,30,32,30,25,29,162
2020-01-25 14:00:00,113,73,50,41,22,24,19,18,174
2020-01-25 15:00:00,93,82,53,43,30,28,31,24,140
2020-01-25 16:00:00,72,68,43,44,21,24,20,26,118
2020-01-25 17:00:00,65,79,50,24,33,26,19,14,113
2020-01-25 18:00:00,53,48,55,29,28,16,14,14,115
2020-01-25 19:00:00,46,48,33,28,27,24,23,11,120
2020-01-25 20:00:00,62,38,18,26,20,19,21,14,86
2020-01-25 21:00:00,58,31,29,20,13,18,22,17,93
2020-01-25 22:00:00,32,23,24,18,19,12,6,7,78
2020-01-25 23:00:00,30,23,15,17,20,16,13,12,62
2020-01-26 00:00:00,9,10,9,7,4,2,5,1,40
2020-01-26 01:00:00,13,15,9,5,6,6,7,5,33
2020-01-26 02:00:00,32,22,21,12,11,8,10,15,41
2020-01-26 03:00:00,25,11,8,5,4,3,4,2,33
2020-01-26 04:00:00,12,18,2,4,8,3,6,2,25
2020-01-26 05:00:00,20,15,9,7,5,3,4,4,35
2020-01-26 06:00:00,24,25,17,13,14,2,4,4,50
2020-01-26 07:00:00,14,19,7,5,10,6,7,4,27
2020-01-26 08:00:00,29,27,19,15,14,6,14,13,51
2020-01-26 09:00:00,18,14,15,14,10,7,5,4,59
2020-01-26 10:00:00,106,62,40,42,24,9,20,17,110
2020-01-26 11:00:00,195,114,83,67,52,37,40,37,233
2020-01-26 12:00:00,105,70,46,42,41,23,28,14,147
2020-01-26 13:00:00,115,76,46,39,40,28,25,28,133
2020-01-26 14:00:00,107,59,57,46,30,21,16,24,187
2020-01-26 15:00:00,97,80,63,37,32,28,27,24,145
2020-01-26 16:00:00,91,51,36,24,19,17,23,21,145
2020-01-26 17:00:00,101,70,55,25,11,17,19,13,113
2020-01-26 18:00:00,89,83,35,30,33,19,13,21,125
2020-01-26 19:00:00,91,67,40,31,29,17,16,13,99
2020-01-26 20:00:00,98,43,34,21,29,23,14,13,104
2020-01-26 21:00:00,78,39,20,17,18,12,15,10,80
2020-01-26 22:00:00,51,29,31,16,10,16,16,11,62
2020-01-26 23:00:00,51,19,16,14,9,5,6,7,73
2020-01-27 00:00:00,53,20,13,12,9,8,10,6,49
2020-01-27 01:00:00,21,15,13,13,7,7,11,10,39
2020-01-27 02:00:00,19,17,9,9,7,8,1,5,25
2020-01-27 03:00:00,12,13,3,3,4,3,1,2,22
2020-01-27 04:00:00,15,6,6,4,4,4,6,4,24
2020-01-27 05:00:00,14,21,15,4,3,6,7,6,38
2020-01-27 06:00:00,30,20,24,22,11,9,5,9,50
2020-01-27 07:00:00,38,33,5,14,13,11,4,11,76
2020-01-27 08:00:00,84,46,21,27,38,14,12,11,100
2020-01-27 09:00:00,109,79,53,26,25,30,21,21,124
2020-01-27 10:00:00,185,113,56,54,30,35,22,28,119
2020-01-27 11:00:00,159,111,51,35,38,30,22,34,151
2020-01-27 12:00:00,155,111,62,51,42,31,26,21,181
2020-01-27 13:00:00,173,99,63,66,41,46,36,27,185
2020-01-27 14:00:00,161,109,86,60,58,21,34,24,204
2020-01-27 15:00:00,157,111,85,57,40,42,36,30,219
2020-01-27 16:00:00,176,109,80,57,47,28,28,27,190
2020-01-27 17:00:00,138,71,59,54,41,34,36,26,164
2020-01-27 18:00:00,121,94,48,43,40,29,37,27,138
2020-01-27 19:00:00,118,80,53,39,42,15,19,27,145
2020-01-27 20:00:00,86,49,39,39,39,19,19,16,128
2020-01-27 21:00:00,87,43,29,29,25,19,10,15,112
2020-01-27 22:00:00,82,33,33,25,16,17,19,9,90
2020-01-27 23:00:00,55,30,21,15,10,11,17,9,71
2020-01-28 00:00:00,30,23,11,12,10,13,7,6,57
2020-01-28 01:00:00,30,12,17,7,7,8,8,6,46
2020-01-28 02:00:00,21,15,15,10,4,2,3,7,32
2020-01-28 03:00:00,25,18,16,6,3,7,4,9,37
2020-01-28 04:00:00,16,13,8,6,8,5,5,5,30
2020-01-28 05:00:00,29,13,12,6,9,5,7,4,36
2020-01-28 06:00:00,27,29,32,22,18,12,12,4,34
2020-01-28 07:00:00,54,29,16,22,17,7,11,6,61
2020-01-28 08:00:00,80,39,33,15,18,20,18,11,95
2020-01-28 09:00:00,142,66,54,38,27,12,14,18,131
2020-01-28 10:00:00,199,83,78,56,48,34,27,19,183
2020-01-28 11:00:00,198,97,72,60,38,35,32,24,215
2020-01-28 12:00:00,163,72,42,47,27,41,34,18,175
2020-01-28 13:00:00,209,115,67,72,43,43,28,28,222
2020-01-28 14:00:00,177,91,75,59,41,39,32,20,188
2020-01-28 15:00:00,105,65,68,45,47,26,28,25,171
2020-01-28 16:00:00,191,130,72,55,39,49,27,31,187
2020-01-28 17:00:00,112,86,67,41,46,34,18,19,136
2020-01-28 18:00:00,135,78,65,55,43,33,30,26,159
2020-01-28 19:00:00,118,58,53,19,33,33,28,22,148
2020-01-28 20:00:00,66,55,37,27,20,28,21,13,128
2020-01-28 21:00:00,79,41,35,18,14,15,17,13,137
2020-01-28 22:00:00,80,46,24,21,18,14,10,19,107
2020-01-28 23:00:00,63,32,24,12,12,12,15,12,81
2020-01-29 00:00:00,46,16,12,14,12,8,4,9,70
2020-01-29 01:00:00,25,23,13,4,6,5,7,10,53
2020-01-29 02:00:00,24,22,16,9,5,7,9,3,29
2020-01-29 03:00:00,15,5,8,4,7,4,4,4,36
2020-01-29 04:00:00,31,16,6,5,6,7,2,7,35
2020-01-29 05:00:00,18,14,11,9,9,6,3,4,43
2020-01-29 06:00:00,42,27,27,18,10,11,10,11,58
2020-01-29 07:00:00,53,48,25,16,4,8,11,9,64
2020-01-29 08:00:00,80,42,43,29,20,18,18,16,87
2020-01-29 09:00:00,147,69,64,41,29,26,14,21,138
2020-01-29 10:00:00,211,107,72,50,47,29,31,24,155
2020-01-29 11:00:00,165,92,62,43,37,28,27,28,175
2020-01-29 12:00:00,208,97,69,48,46,24,34,27,200
2020-01-29 13:00:00,159,80,55,37,36,28,33,27,203
2020-01-29 14:00:00,146,102,65,34,40,36,31,30,214
2020-01-29 15:00:00,123,91,51,43,28,39,23,32,177
2020-01-29 16:00:00,155,105,70,37,50,29,35,31,158
2020-01-29 17:00:00,172,100,84,48,39,39,28,25,163
2020-01-29 18:00:00,106,84,52,45,40,34,23,32,174
2020-01-29 19:00:00,108,82,67,26,36,29,14,31,146
2020-01-29 20:00:00,93,77,47,28,25,26,21,20,146
2020-01-29 21:00:00,75,47,42,33,19,22,25,9,120
2020-01-29 22:00:00,83,64,32,17,15,15,13,9,83
2020-01-29 23:00:00,62,33,37,20,16,10,14,12,77
2020-01-30 00:00:00,42,37,23,11,11,11,9,13,60
2020-01-30 01:00:00,26,15,13,6,9,6,8,3,41
2020-01-30 02:00:00,27,24,14,10,11,9,1,6,22
2020-01-30 03:00:00,11,19,9,5,5,3,5,1,42
2020-01-30 04:00:00,23,11,11,3,3,4,2,7,26
2020-01-30 05:00:00,46,13,10,12,9,5,7,2,38
2020-01-30 06:00:00,47,20,18,14,14,9,15,4,48
2020-01-30 07:00:00,63,32,13,18,15,8,15,9,62
2020-01-30 08:00:00,81,47,38,37,17,21,12,12,96
2020-01-30 09:00:00,92,53,46,34,33,29,24,21,125
2020-01-30 10:00:00,172,105,73,55,41,37,26,21,182
2020-01-30 11:00:00,190,118,87,55,59,34,40,28,200
2020-01-30 12:00:00,163,111,64,43,27,35,31,24,179
2020-01-30 13:00:00,146,106,69,61,39,29,29,20,171
2020-01-30 14:00:00,169,105,85,55,50,41,33,30,202
2020-01-30 15:00:00,118,81,67,52,59,35,24,25,178
2020-01-30 16:00:00,121,73,53,38,39,38,26,37,160
2020-01-30 17:00:00,92,63,55,47,45,34,31,23,197
2020-01-30 18:00:00,139,71,57,38,30,24,36,26,178
2020-01-30 19:00:00,108,94,47,48,38,25,17,32,163
2020-01-30 20:00:00,75,71,31,22,27,24,13,19,115
2020-01-30 21:00:00,71,60,34,20,7,9,14,19,103
2020-01-30 22:00:00,70,61,31,36,29,18,16,6,119
2020-01-30 23:00:00,55,44,31,12,17,15,11,14,84
2020-01-31 00:00:00,44,22,26,12,16,10,12,6,62
2020-01-31 01:00:00,21,19,17,9,7,6,5,11,41
2020-01-31 02:00:00,19,19,7,10,6,10,1,5,40
2020-01-31 03:00:00,22,16,9,11,2,3,4,4,29
2020-01-31 04:00:00,16,15,10,10,8,5,2,4,44
2020-01-31 05:00:00,16,15,9,10,5,7,4,9,32
2020-01-31 06:00:00,34,23,14,9,12,8,5,5,52
2020-01-31 07:00:00,50,38,26,17,18,6,13,7,69
2020-01-31 08:00:00,66,47,39,26,27,15,12,15,104
2020-01-31 09:00:00,107,52,41,41,23,20,17,14,113
2020-01-31 10:00:00,152,93,75,51,48,35,22,18,177
2020-01-31 11:00:00,146,101,58,48,46,31,33,29,178
2020-01-31 12:00:00,145,85,52,54,44,39,22,24,165
2020-01-31 13:00:00,135,106,51,38,49,26,24,38,191
2020-01-31 14:00:00,146,87,72,47,74,42,38,19,218
2020-01-31 15:00:00,167,93,64,49,55,34,34,23,222
2020-01-31 16:00:00,147,105,67,69,49,29,20,21,186
2020-01-31 17:00:00,121,68,57,45,39,31,25,19,173
2020-01-31 18:00:00,89,57,45,34,28,35,24,21,174
2020-01-31 19:00:00,91,64,40,32,36,22,30,14,144
2020-01-31 20:00:00,63,54,26,25,36,17,22,14,105
2020-01-31 21:00:00,60,41,22,16,18,15,15,8,107
2020-01-31 22:00:00,74,57,24,15,15,17,12,15,77
2020-01-31 23:00:00,50,45,19,13,13,14,13,11,77
2020-02-01 00:00:00,42,27,19,13,10,12,8,8,43
2020-02-01 01:00:00,32,24,8,3,2,5,8,7,36
2020-02-01 02:00:00,15,14,12,13,3,3,5,4,33
2020-02-01 03:00:00,15,19,12,2,4,4,5,2,39
2020-02-01 04:00:00,16,4,7,6,2,8,5,2,27
2020-02-01 05:00:00,16,16,4,7,4,6,6,6,36
2020-02-01 06:00:00,27,20,13,11,9,7,3,8,58
2020-02-01 07:00:00,26,15,16,13,10,15,10,14,71
2020-02-01 08:00:00,46,41,23,30,28,16,18,12,95
2020-02-01 09:00:00,75,42,39,31,11,14,17,11,113
2020-02-01 10:00:00,94,68,44,32,24,23,24,17,177
2020-02-01 11:00:00,103,70,52,44,33,20,25,24,158
2020-02-01 12:00:00,121,81,37,35,24,18,21,18,159
2020-02-01 13:00:00,111,63,51,51,32,22,32,23,171
2020-02-01 14:00:00,103,65,54,43,37,17,30,20,183
2020-02-01 15:00:00,97,78,39,53,35,24,25,33,184
2020-02-01 16:00:00,113,80,57,34,44,22,32,15,165
2020-02-01 17:00:00,91,56,45,30,36,24,24,24,149
2020-02-01 18:00:00,81,52,45,36,18,22,15,13,162
2020-02-01 19:00:00,72,59,47,31,33,22,18,16,132
2020-02-01 20:00:00,70,51,36,17,27,23,14,16,111
2020-02-01 21:00:00,72,46,28,18,14,11,9,20,99
2020-02-01 22:00:00,56,28,21,16,16,6,9,12,88
2020-02-01 23:00:00,31,19,17,12,8,10,8,10,74
2020-02-02 00:00:00,44,26,9,11,10,10,8,7,52
2020-02-02 01:00:00,31,19,12,11,9,10,3,2,35
2020-02-02 02:00:00,17,11,11,8,10,1,4,,40
2020-02-02 03:00:00,18,7,4,7,1,2,3,5,21
2020-02-02 04:00:00,25,17,5,2,7,4,6,2,21
2020-02-02 05:00:00,14,12,5,2,2,6,4,1,38
2020-02-02 06:00:00,24,16,18,17,6,8,5,10,47
2020-02-02 07:00:00,19,15,18,14,10,3,7,11,62
2020-02-02 08:00:00,37,33,9,10,12,11,10,5,87
2020-02-02 09:00:00,59,32,34,28,13,16,19,15,119
2020-02-02 10:00:00,120,73,59,43,28,28,19,19,180
2020-02-02 11:00:00,98,48,39,38,23,20,29,20,144
2020-02-02 12:00:00,92,64,53,46,36,25,30,21,180
2020-02-02 13:00:00,95,55,42,32,35,28,20,16,169
2020-02-02 14:00:00,100,57,52,47,39,24,19,17,210
2020-02-02 15:00:00,94,63,51,43,37,30,25,12,175
2020-02-02 16:00:00,127,57,42,30,47,25,31,30,145
2020-02-02 17:00:00,79,61,42,51,25,29,29,18,146
2020-02-02 18:00:00,73,48,45,41,26,27,22,16,149
2020-02-02 19:00:00,102,57,35,22,29,21,11,19,125
2020-02-02 20:00:00,79,42,30,28,23,26,19,16,127
2020-02-02 21:00:00,66,31,31,19,15,12,11,15,111
2020-02-02 22:00:00,80,38,26,20,17,10,17,15,106
2020-02-02 23:00:00,51,24,14,23,10,15,18,7,76
2020-02-03 00:00:00,38,19,25,8,10,9,4,11,71
2020-02-03 01:00:00,19,16,16,11,3,5,5,3,45
2020-02-03 02:00:00,25,9,17,12,7,3,2,2,36
2020-02-03 03:00:00,15,3,7,6,6,4,5,3,35
2020-02-03 04:00:00,14,16,6,5,11,4,5,7,38
2020-02-03 05:00:00,16,9,6,6,8,8,7,6,51
2020-02-03 06:00:00,40,27,21,19,18,9,9,9,65
