2018-11-30,25549.710938
2018-12-03,25980.210938
2018-12-04,25773.119141
2018-12-06,24951.009766
2018-12-07,25095.619141
2018-12-10,24500.810547
2018-12-11,24791.259766
2018-12-12,24828.289063
2018-12-13,24740.960938
2018-12-14,24431.140625
2018-12-17,24088.080078
2018-12-18,23927.769531
2018-12-19,24057.339844
2018-12-20,23282.199219
2018-12-21,23254.589844
2018-12-24,22339.869141
2018-12-26,22878.919922
2018-12-27,23138.890625
2018-12-28,23381.880859
2018-12-31,23333.179688
2019-01-02,23413.470703
2019-01-03,23176.390625
2019-01-04,23518.640625
2019-01-07,23687.740234
2019-01-08,23864.650391
2019-01-09,24084.710938
2019-01-10,24014.779297
2019-01-11,23996.320313
2019-01-14,23964.900391
2019-01-15,24099.140625
2019-01-16,24288.609375
2019-01-17,24474.460938
2019-01-18,24750.220703
2019-01-22,24607.759766
2019-01-23,24700.980469
2019-01-24,24626.300781
2019-01-25,24860.150391
2019-01-28,24596.980469
2019-01-29,24674.869141
2019-01-30,25109.619141
2019-01-31,25049.619141
2019-02-01,25193.150391
2019-02-04,25239.910156
2019-02-05,25427.320313
2019-02-06,25439.039063
2019-02-07,25314.259766
2019-02-08,25106.390625
2019-02-11,25196.75
2019-02-12,25458.980469
2019-02-13,25625.949219
2019-02-14,25558.900391
2019-02-15,25883.720703
2019-02-19,25961.439453
2019-02-20,25986.199219
2019-02-21,25938.880859
2019-02-22,26052.900391
2019-02-25,26241.419922
2019-02-26,26155.289063
2019-02-27,26039.679688
2019-02-28,26029.210938
2019-03-01,26143.919922
2019-03-04,26155.980469
2019-03-05,25877.150391
2019-03-06,25837.609375
2019-03-07,25645.449219
2019-03-08,25466.140625
2019-03-11,25661.630859
2019-03-12,25675.439453
2019-03-13,25776.490234
2019-03-14,25752.839844
2019-03-15,25927.910156
2019-03-18,25924.769531
2019-03-19,26109.679688
2019-03-20,25929.519531
2019-03-21,26009.900391
2019-03-22,25877.009766
2019-03-25,25603.269531
2019-03-26,25796.289063
2019-03-27,25758.169922
2019-03-28,25743.410156
2019-03-29,25949.320313
2019-04-01,26280.900391
2019-04-02,26221.240234
2019-04-03,26282.169922
2019-04-04,26398.900391
2019-04-05,26487.570313
2019-04-08,26344.650391
2019-04-09,26246.339844
2019-04-10,26209.490234
2019-04-11,26229.880859
2019-04-12,26436.679688
2019-04-15,26424.849609
2019-04-16,26530.710938
2019-04-17,26501.019531
2019-04-18,26602.419922
2019-04-22,26553.050781
2019-04-23,26695.960938
