2019-10-09,26249.75
2019-10-10,26314.509766
2019-10-11,26694.199219
2019-10-14,26749.179688
2019-10-15,26811.199219
2019-10-16,26943.289063
2019-10-17,26970.289063
2019-10-18,26770.130859
2019-10-21,26747.619141
2019-10-22,26782.609375
2019-10-23,26745.0
2019-10-24,26714.339844
2019-10-25,26765.679688
2019-10-28,27028.710938
2019-10-29,27039.759766000003
2019-10-30,26999.640625
2019-10-31,26918.289063
2019-11-01,27142.949219
2019-11-04,27402.060547000005
2019-11-05,27453.550781
2019-11-06,27407.810547000005
2019-11-07,27590.160156
2019-11-08,27578.970702999995
2019-11-11,27517.669922000005
2019-11-12,27635.320313
2019-11-13,27587.199219
2019-11-14,27676.970702999995
2019-11-15,27843.539063
2019-11-18,27969.240233999997
2019-11-19,27894.519531
2019-11-20,27675.279297000005
2019-11-21,27708.339844
2019-11-22,27773.980469
2019-11-25,27917.769531
2019-11-26,28042.210938
2019-11-27,28075.230469
2019-11-29,28042.529297000005
